Gender,Age,Occupation,Population
Male,22.0,HLS-Phlebotomists,0.0
Male,23.0,HLS-Phlebotomists,0.0
Male,24.0,HLS-Phlebotomists,0.0
Male,25.0,HLS-Phlebotomists,0.0
Male,26.0,HLS-Phlebotomists,0.0
Male,27.0,HLS-Phlebotomists,68.0
Male,28.0,HLS-Phlebotomists,0.0
Male,29.0,HLS-Phlebotomists,0.0
Male,30.0,HLS-Phlebotomists,0.0
Female,18.0,HLS-Phlebotomists,0.0
Female,19.0,HLS-Phlebotomists,0.0
Female,20.0,HLS-Phlebotomists,0.0
Female,21.0,HLS-Phlebotomists,0.0
Female,22.0,HLS-Phlebotomists,0.0
Female,23.0,HLS-Phlebotomists,47.0
Female,24.0,HLS-Phlebotomists,0.0
Female,25.0,HLS-Phlebotomists,127.0
Female,26.0,HLS-Phlebotomists,0.0
Female,27.0,HLS-Phlebotomists,0.0
Female,28.0,HLS-Phlebotomists,0.0
Female,29.0,HLS-Phlebotomists,0.0
Female,30.0,HLS-Phlebotomists,61.0
Male,18.0,HLS-Other Healthcare Support Workers,0.0
Male,19.0,HLS-Other Healthcare Support Workers,0.0
Male,20.0,HLS-Other Healthcare Support Workers,0.0
Male,21.0,HLS-Other Healthcare Support Workers,86.0
Male,22.0,HLS-Other Healthcare Support Workers,0.0
Male,23.0,HLS-Other Healthcare Support Workers,0.0
Male,24.0,HLS-Other Healthcare Support Workers,0.0
Male,25.0,HLS-Other Healthcare Support Workers,70.0
Male,26.0,HLS-Other Healthcare Support Workers,104.0
Male,27.0,HLS-Other Healthcare Support Workers,28.0
Male,28.0,HLS-Other Healthcare Support Workers,138.0
Male,29.0,HLS-Other Healthcare Support Workers,0.0
Male,30.0,HLS-Other Healthcare Support Workers,0.0
Female,18.0,HLS-Other Healthcare Support Workers,0.0
Female,19.0,HLS-Other Healthcare Support Workers,0.0
Female,20.0,HLS-Other Healthcare Support Workers,0.0
Female,21.0,HLS-Other Healthcare Support Workers,0.0
Female,22.0,HLS-Other Healthcare Support Workers,0.0
Female,23.0,HLS-Other Healthcare Support Workers,0.0
Female,24.0,HLS-Other Healthcare Support Workers,0.0
Female,25.0,HLS-Other Healthcare Support Workers,62.0
Female,26.0,HLS-Other Healthcare Support Workers,75.0
Female,27.0,HLS-Other Healthcare Support Workers,0.0
Female,28.0,HLS-Other Healthcare Support Workers,125.0
Female,29.0,HLS-Other Healthcare Support Workers,69.0
Female,30.0,HLS-Other Healthcare Support Workers,151.0
Male,18.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Male,19.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Male,20.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Male,21.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Male,22.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Male,23.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Male,24.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Male,25.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Male,26.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Male,27.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Male,28.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Male,29.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Male,30.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Female,18.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Female,19.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Female,20.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Female,21.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Female,22.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Female,23.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Female,24.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Female,25.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Female,26.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Female,27.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Female,28.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Female,29.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Female,30.0,PRT-First-Line Supervisors Of Correctional Officers,0.0
Male,18.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Male,19.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Male,20.0,PRT-First-Line Supervisors Of Police And Detectives,197.0
Male,21.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Male,22.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Male,23.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Male,24.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Male,25.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Male,26.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Male,27.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Male,28.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Male,29.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Male,30.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Female,18.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Female,19.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Female,20.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Female,21.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Female,22.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Female,23.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Female,24.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Female,25.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Female,26.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Female,27.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Female,28.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Female,29.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Female,30.0,PRT-First-Line Supervisors Of Police And Detectives,0.0
Male,18.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Male,19.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Male,20.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Male,21.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Male,22.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Male,23.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Male,24.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Male,25.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Male,26.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Male,27.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Male,28.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Male,29.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Male,30.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Female,18.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Female,19.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Female,20.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Female,21.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Female,22.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Female,23.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Female,24.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Female,25.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Female,26.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Female,27.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Female,28.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Female,29.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Female,30.0,PRT-First-Line Supervisors Of Firefighting And Prevention Workers,0.0
Male,18.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Male,19.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Male,20.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Male,21.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Male,22.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Male,23.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Male,24.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Male,25.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Male,26.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Male,27.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Male,28.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Male,29.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Male,30.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Female,18.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Female,19.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Female,20.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Female,21.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Female,22.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Female,23.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Female,24.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Female,25.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Female,26.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Female,27.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Female,28.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Female,29.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Female,30.0,"PRT-Miscellaneous First-Line Supervisors, Protective Service Workers",0.0
Male,18.0,PRT-Firefighters,0.0
Male,19.0,PRT-Firefighters,0.0
Male,20.0,PRT-Firefighters,0.0
Male,21.0,PRT-Firefighters,0.0
Male,22.0,PRT-Firefighters,0.0
Male,23.0,PRT-Firefighters,0.0
Male,24.0,PRT-Firefighters,0.0
Male,25.0,PRT-Firefighters,0.0
Male,26.0,PRT-Firefighters,0.0
Male,27.0,PRT-Firefighters,0.0
Male,28.0,PRT-Firefighters,0.0
Male,29.0,PRT-Firefighters,119.0
Male,30.0,PRT-Firefighters,0.0
Female,18.0,PRT-Firefighters,0.0
Female,19.0,PRT-Firefighters,0.0
Female,20.0,PRT-Firefighters,0.0
Female,21.0,PRT-Firefighters,0.0
Female,22.0,PRT-Firefighters,0.0
Female,23.0,PRT-Firefighters,0.0
Female,24.0,PRT-Firefighters,0.0
Female,25.0,PRT-Firefighters,0.0
Female,26.0,PRT-Firefighters,0.0
Female,27.0,PRT-Firefighters,0.0
Female,28.0,PRT-Firefighters,0.0
Female,29.0,PRT-Firefighters,0.0
Female,30.0,PRT-Firefighters,0.0
Male,18.0,PRT-Fire Inspectors,0.0
Male,19.0,PRT-Fire Inspectors,0.0
Male,20.0,PRT-Fire Inspectors,0.0
Male,21.0,PRT-Fire Inspectors,0.0
Male,22.0,PRT-Fire Inspectors,0.0
Male,23.0,PRT-Fire Inspectors,0.0
Male,24.0,PRT-Fire Inspectors,0.0
Male,25.0,PRT-Fire Inspectors,0.0
Male,26.0,PRT-Fire Inspectors,0.0
Male,27.0,PRT-Fire Inspectors,0.0
Male,28.0,PRT-Fire Inspectors,0.0
Male,29.0,PRT-Fire Inspectors,0.0
Male,30.0,PRT-Fire Inspectors,0.0
Female,18.0,PRT-Fire Inspectors,0.0
Female,19.0,PRT-Fire Inspectors,0.0
Female,20.0,PRT-Fire Inspectors,0.0
Female,21.0,PRT-Fire Inspectors,0.0
Female,22.0,PRT-Fire Inspectors,0.0
Female,23.0,PRT-Fire Inspectors,0.0
Female,24.0,PRT-Fire Inspectors,0.0
Female,25.0,PRT-Fire Inspectors,0.0
Female,26.0,PRT-Fire Inspectors,0.0
Female,27.0,PRT-Fire Inspectors,0.0
Female,28.0,PRT-Fire Inspectors,0.0
Female,29.0,PRT-Fire Inspectors,0.0
Female,30.0,PRT-Fire Inspectors,0.0
Male,18.0,PRT-Bailiffs,0.0
Male,19.0,PRT-Bailiffs,0.0
Male,20.0,PRT-Bailiffs,0.0
Male,21.0,PRT-Bailiffs,0.0
Male,22.0,PRT-Bailiffs,0.0
Male,23.0,PRT-Bailiffs,0.0
Male,24.0,PRT-Bailiffs,0.0
Male,25.0,PRT-Bailiffs,257.0
Male,26.0,PRT-Bailiffs,0.0
Male,27.0,PRT-Bailiffs,0.0
Male,28.0,PRT-Bailiffs,0.0
Male,29.0,PRT-Bailiffs,0.0
Male,30.0,PRT-Bailiffs,0.0
Female,18.0,PRT-Bailiffs,0.0
Female,19.0,PRT-Bailiffs,0.0
Female,20.0,PRT-Bailiffs,0.0
Female,21.0,PRT-Bailiffs,0.0
Female,22.0,PRT-Bailiffs,0.0
Female,23.0,PRT-Bailiffs,0.0
Female,24.0,PRT-Bailiffs,0.0
Female,25.0,PRT-Bailiffs,0.0
Female,26.0,PRT-Bailiffs,0.0
Female,27.0,PRT-Bailiffs,0.0
Female,28.0,PRT-Bailiffs,0.0
Female,29.0,PRT-Bailiffs,0.0
Female,30.0,PRT-Bailiffs,0.0
Male,18.0,PRT-Correctional Officers and Jailers,0.0
Male,19.0,PRT-Correctional Officers and Jailers,0.0
Male,20.0,PRT-Correctional Officers and Jailers,0.0
Male,21.0,PRT-Correctional Officers and Jailers,0.0
Male,22.0,PRT-Correctional Officers and Jailers,0.0
Male,23.0,PRT-Correctional Officers and Jailers,0.0
Male,24.0,PRT-Correctional Officers and Jailers,240.0
Male,25.0,PRT-Correctional Officers and Jailers,0.0
Male,26.0,PRT-Correctional Officers and Jailers,110.0
Male,27.0,PRT-Correctional Officers and Jailers,259.0
Male,28.0,PRT-Correctional Officers and Jailers,0.0
Male,29.0,PRT-Correctional Officers and Jailers,157.0
Male,30.0,PRT-Correctional Officers and Jailers,0.0
Female,18.0,PRT-Correctional Officers and Jailers,0.0
Female,19.0,PRT-Correctional Officers and Jailers,0.0
Female,20.0,PRT-Correctional Officers and Jailers,0.0
Female,21.0,PRT-Correctional Officers and Jailers,0.0
Female,22.0,PRT-Correctional Officers and Jailers,0.0
Female,23.0,PRT-Correctional Officers and Jailers,0.0
Female,24.0,PRT-Correctional Officers and Jailers,0.0
Female,25.0,PRT-Correctional Officers and Jailers,0.0
Female,26.0,PRT-Correctional Officers and Jailers,0.0
Female,27.0,PRT-Correctional Officers and Jailers,0.0
Female,28.0,PRT-Correctional Officers and Jailers,88.0
Female,29.0,PRT-Correctional Officers and Jailers,0.0
Female,30.0,PRT-Correctional Officers and Jailers,0.0
Male,18.0,PRT-Detectives And Criminal Investigators,0.0
Male,19.0,PRT-Detectives And Criminal Investigators,0.0
Male,20.0,PRT-Detectives And Criminal Investigators,0.0
Male,21.0,PRT-Detectives And Criminal Investigators,0.0
Male,22.0,PRT-Detectives And Criminal Investigators,0.0
Male,23.0,PRT-Detectives And Criminal Investigators,0.0
Male,24.0,PRT-Detectives And Criminal Investigators,0.0
Male,25.0,PRT-Detectives And Criminal Investigators,0.0
Male,26.0,PRT-Detectives And Criminal Investigators,0.0
Male,27.0,PRT-Detectives And Criminal Investigators,0.0
Male,28.0,PRT-Detectives And Criminal Investigators,0.0
Male,29.0,PRT-Detectives And Criminal Investigators,0.0
Male,30.0,PRT-Detectives And Criminal Investigators,0.0
Female,18.0,PRT-Detectives And Criminal Investigators,0.0
Female,19.0,PRT-Detectives And Criminal Investigators,0.0
Female,20.0,PRT-Detectives And Criminal Investigators,0.0
Female,21.0,PRT-Detectives And Criminal Investigators,0.0
Female,22.0,PRT-Detectives And Criminal Investigators,0.0
Female,23.0,PRT-Detectives And Criminal Investigators,0.0
Female,24.0,PRT-Detectives And Criminal Investigators,0.0
Female,25.0,PRT-Detectives And Criminal Investigators,57.0
Female,26.0,PRT-Detectives And Criminal Investigators,0.0
Female,27.0,PRT-Detectives And Criminal Investigators,0.0
Female,28.0,PRT-Detectives And Criminal Investigators,0.0
Female,29.0,PRT-Detectives And Criminal Investigators,0.0
Female,30.0,PRT-Detectives And Criminal Investigators,0.0
Male,18.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Male,19.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Male,20.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Male,21.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Male,22.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Male,23.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Male,24.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Male,25.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Male,26.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Male,27.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Male,28.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Male,29.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Male,30.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Female,18.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Female,19.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Female,20.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Female,21.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Female,22.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Female,23.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Female,24.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Female,25.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Female,26.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Female,27.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Female,28.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Female,29.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Female,30.0,PRT-Fish And Game Wardens And Parking Enforcement Officers,0.0
Male,18.0,PRT-Police Officers,0.0
Male,19.0,PRT-Police Officers,0.0
Male,20.0,PRT-Police Officers,0.0
Male,21.0,PRT-Police Officers,0.0
Male,22.0,PRT-Police Officers,0.0
Male,23.0,PRT-Police Officers,0.0
Male,24.0,PRT-Police Officers,117.0
Male,25.0,PRT-Police Officers,99.0
Male,26.0,PRT-Police Officers,79.0
Male,27.0,PRT-Police Officers,427.0
Male,28.0,PRT-Police Officers,53.0
Male,29.0,PRT-Police Officers,78.0
Male,30.0,PRT-Police Officers,66.0
Female,18.0,PRT-Police Officers,0.0
Female,19.0,PRT-Police Officers,0.0
Female,20.0,PRT-Police Officers,0.0
Female,21.0,PRT-Police Officers,0.0
Female,22.0,PRT-Police Officers,0.0
Female,23.0,PRT-Police Officers,0.0
Female,24.0,PRT-Police Officers,0.0
Female,25.0,PRT-Police Officers,0.0
Female,26.0,PRT-Police Officers,0.0
Female,27.0,PRT-Police Officers,0.0
Female,28.0,PRT-Police Officers,218.0
Female,29.0,PRT-Police Officers,0.0
Female,30.0,PRT-Police Officers,90.0
Male,18.0,PRT-Animal Control Workers,0.0
Male,19.0,PRT-Animal Control Workers,0.0
Male,20.0,PRT-Animal Control Workers,0.0
Male,21.0,PRT-Animal Control Workers,0.0
Male,22.0,PRT-Animal Control Workers,0.0
Male,23.0,PRT-Animal Control Workers,0.0
Male,24.0,PRT-Animal Control Workers,0.0
Male,25.0,PRT-Animal Control Workers,0.0
Male,26.0,PRT-Animal Control Workers,0.0
Male,27.0,PRT-Animal Control Workers,0.0
Male,28.0,PRT-Animal Control Workers,0.0
Male,29.0,PRT-Animal Control Workers,0.0
Male,30.0,PRT-Animal Control Workers,0.0
Female,18.0,PRT-Animal Control Workers,0.0
Female,19.0,PRT-Animal Control Workers,0.0
Female,20.0,PRT-Animal Control Workers,0.0
Female,21.0,PRT-Animal Control Workers,0.0
Female,22.0,PRT-Animal Control Workers,0.0
Female,23.0,PRT-Animal Control Workers,0.0
Female,24.0,PRT-Animal Control Workers,0.0
Female,25.0,PRT-Animal Control Workers,0.0
Female,26.0,PRT-Animal Control Workers,0.0
Female,27.0,PRT-Animal Control Workers,0.0
Female,28.0,PRT-Animal Control Workers,0.0
Female,29.0,PRT-Animal Control Workers,0.0
Female,30.0,PRT-Animal Control Workers,0.0
Male,18.0,PRT-Private Detectives And Investigators,0.0
Male,19.0,PRT-Private Detectives And Investigators,0.0
Male,20.0,PRT-Private Detectives And Investigators,0.0
Male,21.0,PRT-Private Detectives And Investigators,0.0
Male,22.0,PRT-Private Detectives And Investigators,0.0
Male,23.0,PRT-Private Detectives And Investigators,0.0
Male,24.0,PRT-Private Detectives And Investigators,0.0
Male,25.0,PRT-Private Detectives And Investigators,0.0
Male,26.0,PRT-Private Detectives And Investigators,0.0
Male,27.0,PRT-Private Detectives And Investigators,0.0
Male,28.0,PRT-Private Detectives And Investigators,0.0
Male,29.0,PRT-Private Detectives And Investigators,0.0
Male,30.0,PRT-Private Detectives And Investigators,0.0
Female,18.0,PRT-Private Detectives And Investigators,0.0
Female,19.0,PRT-Private Detectives And Investigators,0.0
Female,20.0,PRT-Private Detectives And Investigators,0.0
Female,21.0,PRT-Private Detectives And Investigators,0.0
Female,22.0,PRT-Private Detectives And Investigators,0.0
Female,23.0,PRT-Private Detectives And Investigators,0.0
Female,24.0,PRT-Private Detectives And Investigators,0.0
Female,25.0,PRT-Private Detectives And Investigators,0.0
Female,26.0,PRT-Private Detectives And Investigators,0.0
Female,27.0,PRT-Private Detectives And Investigators,0.0
Female,28.0,PRT-Private Detectives And Investigators,0.0
Female,29.0,PRT-Private Detectives And Investigators,0.0
Female,30.0,PRT-Private Detectives And Investigators,0.0
Male,18.0,PRT-Security Guards And Gambling Surveillance Officers,227.0
Male,19.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Male,20.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Male,21.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Male,22.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Male,23.0,PRT-Security Guards And Gambling Surveillance Officers,268.0
Male,24.0,PRT-Security Guards And Gambling Surveillance Officers,348.0
Male,25.0,PRT-Security Guards And Gambling Surveillance Officers,249.0
Male,26.0,PRT-Security Guards And Gambling Surveillance Officers,36.0
Male,27.0,PRT-Security Guards And Gambling Surveillance Officers,190.0
Male,28.0,PRT-Security Guards And Gambling Surveillance Officers,917.0
Male,29.0,PRT-Security Guards And Gambling Surveillance Officers,207.0
Male,30.0,PRT-Security Guards And Gambling Surveillance Officers,521.0
Female,18.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Female,19.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Female,20.0,PRT-Security Guards And Gambling Surveillance Officers,310.0
Female,21.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Female,22.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Female,23.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Female,24.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Female,25.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Female,26.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Female,27.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Female,28.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Female,29.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Female,30.0,PRT-Security Guards And Gambling Surveillance Officers,0.0
Male,18.0,PRT-Crossing Guards And Flaggers,0.0
Male,19.0,PRT-Crossing Guards And Flaggers,0.0
Male,20.0,PRT-Crossing Guards And Flaggers,0.0
Male,21.0,PRT-Crossing Guards And Flaggers,0.0
Male,22.0,PRT-Crossing Guards And Flaggers,0.0
Male,23.0,PRT-Crossing Guards And Flaggers,0.0
Male,24.0,PRT-Crossing Guards And Flaggers,0.0
Male,25.0,PRT-Crossing Guards And Flaggers,0.0
Male,26.0,PRT-Crossing Guards And Flaggers,0.0
Male,27.0,PRT-Crossing Guards And Flaggers,0.0
Male,28.0,PRT-Crossing Guards And Flaggers,0.0
Male,29.0,PRT-Crossing Guards And Flaggers,0.0
Male,30.0,PRT-Crossing Guards And Flaggers,0.0
Female,18.0,PRT-Crossing Guards And Flaggers,0.0
Female,19.0,PRT-Crossing Guards And Flaggers,0.0
Female,20.0,PRT-Crossing Guards And Flaggers,0.0
Female,21.0,PRT-Crossing Guards And Flaggers,0.0
Female,22.0,PRT-Crossing Guards And Flaggers,0.0
Female,23.0,PRT-Crossing Guards And Flaggers,0.0
Female,24.0,PRT-Crossing Guards And Flaggers,0.0
Female,25.0,PRT-Crossing Guards And Flaggers,0.0
Female,26.0,PRT-Crossing Guards And Flaggers,0.0
Female,27.0,PRT-Crossing Guards And Flaggers,0.0
Female,28.0,PRT-Crossing Guards And Flaggers,0.0
Female,29.0,PRT-Crossing Guards And Flaggers,0.0
Female,30.0,PRT-Crossing Guards And Flaggers,0.0
Male,18.0,PRT-Transportation Security Screeners,0.0
Male,19.0,PRT-Transportation Security Screeners,0.0
Male,20.0,PRT-Transportation Security Screeners,0.0
Male,21.0,PRT-Transportation Security Screeners,0.0
Male,22.0,PRT-Transportation Security Screeners,0.0
Male,23.0,PRT-Transportation Security Screeners,0.0
Male,24.0,PRT-Transportation Security Screeners,0.0
Male,25.0,PRT-Transportation Security Screeners,0.0
Male,26.0,PRT-Transportation Security Screeners,0.0
Male,27.0,PRT-Transportation Security Screeners,0.0
Male,28.0,PRT-Transportation Security Screeners,0.0
Male,29.0,PRT-Transportation Security Screeners,0.0
Male,30.0,PRT-Transportation Security Screeners,0.0
Female,18.0,PRT-Transportation Security Screeners,0.0
Female,19.0,PRT-Transportation Security Screeners,0.0
Female,20.0,PRT-Transportation Security Screeners,0.0
Female,21.0,PRT-Transportation Security Screeners,0.0
Female,22.0,PRT-Transportation Security Screeners,0.0
Female,23.0,PRT-Transportation Security Screeners,0.0
Female,24.0,PRT-Transportation Security Screeners,0.0
Female,25.0,PRT-Transportation Security Screeners,0.0
Female,26.0,PRT-Transportation Security Screeners,0.0
Female,27.0,PRT-Transportation Security Screeners,0.0
Female,28.0,PRT-Transportation Security Screeners,0.0
Female,29.0,PRT-Transportation Security Screeners,0.0
Female,30.0,PRT-Transportation Security Screeners,0.0
Male,18.0,PRT-School Bus Monitors,0.0
Male,19.0,PRT-School Bus Monitors,0.0
Male,20.0,PRT-School Bus Monitors,0.0
Male,21.0,PRT-School Bus Monitors,0.0
Male,22.0,PRT-School Bus Monitors,0.0
Male,23.0,PRT-School Bus Monitors,0.0
Male,24.0,PRT-School Bus Monitors,0.0
Male,25.0,PRT-School Bus Monitors,0.0
Male,26.0,PRT-School Bus Monitors,0.0
Male,27.0,PRT-School Bus Monitors,0.0
Male,28.0,PRT-School Bus Monitors,0.0
Male,29.0,PRT-School Bus Monitors,0.0
Male,30.0,PRT-School Bus Monitors,0.0
Female,18.0,PRT-School Bus Monitors,0.0
Female,19.0,PRT-School Bus Monitors,0.0
Female,20.0,PRT-School Bus Monitors,0.0
Female,21.0,PRT-School Bus Monitors,0.0
Female,22.0,PRT-School Bus Monitors,0.0
